company_code,short_name,country,isin_code,sector_group,sector,share_currency,reference_currency
7728,Mont,France,FR0000060428,consumer,hotels travel gambling and leisure,EUR,EUR
7729,1000mercis,France,FR0010285965,media publishing,advertising — marketing — media — e—commerce,EUR,EUR
7730,Mr Bricolage,France,FR0004034320,consumer,household appliances and hardware,EUR,EUR
7731,Catering Intl,France,FR0000064446,services,business services,EUR,EUR
7732,EPC Groupe,France,FR0000037343,chemicals,specialist chemicals,EUR,EUR
7733,Focus Home,France,FR0012419307,consumer,entertainment and broadcasting,EUR,EUR
7734,Heurtey,France,FR0010343186,industrial,power nuclear and heavy engineering,EUR,EUR
7735,Advini,France,FR0000053043,consumer,beverage manufacturers,EUR,EUR
7736,Cbo Territoria,France,FR0010193979,real estate,diversified real estate,EUR,EUR
7737,High Co,France,FR0000054231,media publishing,advertising — marketing — media — e—commerce,EUR,EUR
7738,Dom Security,France,FR0000052839,welfare and community,security products and services,EUR,EUR
7739,Europacorp,France,FR0010490920,consumer,entertainment and broadcasting,EUR,EUR
7740,Gevelot,France,FR0000033888,industrial,industrial components,EUR,EUR
7741,GEA,France,FR0000053035,transport,roads tolls and traffic management,EUR,EUR
7742,Bigben,France,FR0000074072,consumer,entertainment and broadcasting,EUR,EUR
7743,Oncodesign,France,FR0011766229,healthcare,pharmaceuticals and biosciences,EUR,EUR
7744,Installux,France,FR0000060451,industrial,building and construction materials,EUR,EUR
7745,Median Tech,France,FR0011049824,healthcare,medical equipment,EUR,EUR
7747,Selectirente,France,FR0004175842,real estate,office commercial and industrial real estate,EUR,EUR
7748,Carmila,France,FR0010828137,real estate,retail and malls real estate,EUR,EUR
7749,Erytech Pharma,France,FR0011471135,healthcare,pharmaceuticals and biosciences,EUR,EUR
7750,Transgene,France,FR0005175080,healthcare,pharmaceuticals and biosciences,EUR,EUR
7751,Mainstay Med,Ireland,IE00BJYS1G50,healthcare,healthcare products,EUR,EUR
7752,Hotels Bavarez,France,FR0007080254,consumer,hotels travel gambling and leisure,EUR,EUR
7753,Eurogerm,France,FR0010452474,consumer,food manufacturers,EUR,EUR
7754,Envea,France,FR0010278762,technology,high precision and instrumentation products,EUR,EUR
7755,Acanthe Dev,France,FR0000064602,real estate,diversified real estate,EUR,EUR
7756,Precia,France,FR0000060832,technology,high precision and instrumentation products,EUR,EUR
7757,Orege,France,FR0010609206,industrial,waste and water management,EUR,EUR
7759,Ose Immuno,France,FR0012127173,healthcare,pharmaceuticals and biosciences,EUR,EUR
7760,EOS Imaging,France,FR0011191766,healthcare,medical equipment,EUR,EUR
7761,CIFE,France,FR0000066219,construction,infrastructure construction and services,EUR,EUR
7762,Piscines Desj,France,FR0000061608,construction,construction — residential,EUR,EUR
7763,Bleecker,France,FR0000062150,real estate,office commercial and industrial real estate,EUR,EUR
7764,CAFOM,France,FR0010151589,consumer,household appliances and hardware,EUR,EUR
7766,Netgem,France,FR0004154060,IT,internet and networking services,EUR,EUR
7767,Bourse Direct,France,FR0000074254,services,financial services,EUR,EUR
7770,SCBSM,France,FR0006239109,real estate,office commercial and industrial real estate,EUR,EUR
7771,St Dupont,France,FR0000054199,consumer,cosmetics jewellery and luxury products,EUR,EUR
7772,Umanis,France,FR0010949388,services,business services,EUR,EUR
7773,MRM,France,FR0000060196,real estate,office commercial and industrial real estate,EUR,EUR
7774,Sogeclair,France,FR0000065864,services,engineering and technical services,EUR,EUR
7775,PAREF,France,FR0010263202,real estate,diversified real estate,EUR,EUR
7776,Aures Tech,France,FR0013183589,IT,computers phones and devices,EUR,EUR
7777,Herige,France,FR0000066540,industrial,building and construction materials,EUR,EUR
7778,Pixium Vision,France,FR0011950641,healthcare,healthcare products,EUR,EUR
7779,Cellnovo,France,FR0012633360,healthcare,medical equipment,EUR,EUR
7780,Tipiak,France,FR0000066482,consumer,food manufacturers,EUR,EUR
7781,Artmarket.com,France,FR0000074783,IT,search cloud and integrated IT services,EUR,EUR
7782,Ymagis,France,FR0011471291,consumer,entertainment and broadcasting,EUR,EUR
7783,U10,France,FR0000079147,consumer,furniture and furnishings,EUR,EUR
7784,Abivax,France,FR0012333284,healthcare,pharmaceuticals and biosciences,EUR,EUR
7785,Generix,France,FR0010501692,IT,software providers,EUR,EUR
7786,Sodifrance,France,FR0000072563,IT,search cloud and integrated IT services,EUR,EUR
7787,Poujoulat,France,FR0000066441,industrial,building and construction materials,EUR,EUR
7788,Pizzorno Env,France,FR0010214064,industrial,waste and water management,EUR,EUR
7789,Global Bioener,France,FR0011052257,chemicals,chemicals and petrochemicals,EUR,EUR
7790,Lacroix,France,FR0000066607,electrical electronic,communication and networking equipment,EUR,EUR
7791,Delfingen,France,FR0000054132,industrial,industrial components,EUR,EUR
7793,ADL Partner,France,FR0000062978,media publishing,advertising — marketing — media — e—commerce,EUR,EUR
7794,Sabeton,France,FR0000060121,consumer,food manufacturers,EUR,EUR
7796,Fiducial Office,France,FR0000061418,industrial,office equipment and supplies non—IT,EUR,EUR
7797,Velcan,France,FR0010245803,utilities,electricity distribution and generation,EUR,EUR
7798,Touax,France,FR0000033003,transport,transport logistics and distribution,EUR,EUR
7799,Quantum Genomic,France,FR0011648971,healthcare,pharmaceuticals and biosciences,EUR,EUR
7800,Ateme,France,FR0011992700,electrical electronic,electronic finished products,EUR,EUR
7801,Recylex,France,FR0000120388,industrial,waste and water management,EUR,EUR
7802,SideTrade,France,FR0010202606,IT,search cloud and integrated IT services,EUR,EUR
7803,Clasquin,France,FR0004152882,transport,transport logistics and distribution,EUR,EUR
7804,Aurea,France,FR0000039232,industrial,waste and water management,EUR,EUR
7805,Prodware,France,FR0010313486,IT,search cloud and integrated IT services,EUR,EUR
7806,Gascogne,France,FR0000124414,industrial,paper products (not packaging),EUR,EUR
7807,Kerlink,France,FR0013156007,electrical electronic,communication and networking equipment,EUR,EUR
7808,Hipay,France,FR0012821916,services,business services,EUR,EUR
7810,Visiativ,France,FR0004029478,IT,software providers,EUR,EUR
7811,AST Groupe,France,FR0000076887,construction,construction — residential,EUR,EUR
7812,Capelli,France,FR0012969095,real estate,diversified real estate,EUR,EUR
7814,GenKyoTex,France,FR0011790542,healthcare,pharmaceuticals and biosciences,EUR,EUR
7815,Mauna Kea Tech,France,FR0010609263,healthcare,medical equipment,EUR,EUR
7816,Sapmer,France,FR0010776617,primary production,agribusiness agriculture and fishing,EUR,EUR
7817,ITS Group,France,FR0000073843,IT,search cloud and integrated IT services,EUR,EUR
7818,Toupargel,France,FR0000039240,consumer,miscellaneous consumer services,EUR,EUR
7819,Fonciere Atland,France,FR0000064362,real estate,office commercial and industrial real estate,EUR,EUR
7820,Afone,France,FR0000044612,telecommunications,diversified telecommunications,EUR,EUR
7822,Millet Innovn,France,FR0010304402,healthcare,healthcare products,EUR,EUR
7823,Groupe IRD,France,FR0000124232,services,financial services,EUR,EUR
7824,Tronics Micro,France,FR0004175099,electrical electronic,electronic components,EUR,EUR
7825,Business et Dec,France,FR0000078958,services,professional services and consulting,EUR,EUR
7826,Medicrea,France,FR0004178572,healthcare,healthcare products,EUR,EUR
7827,Electro Power,France,FR0012650166,utilities,electricity distribution and generation,EUR,EUR
7828,H2O Innovation,Canada,CA4433003064,industrial,waste and water management,CAD,CAD
7829,DLSI,France,FR0010404368,services,HR and recruitment,EUR,EUR
7830,Archos,France,FR0000182479,IT,computers phones and devices,EUR,EUR
7832,Weborama,France,FR0010337444,media publishing,advertising — marketing — media — e—commerce,EUR,EUR
7834,Ekinops,France,FR0011466069,electrical electronic,cables wires and transmission,EUR,EUR
7835,Orapi,France,FR0000075392,chemicals,specialist chemicals,EUR,EUR
7838,Witbe,France,FR0013143872,IT,internet and networking services,EUR,EUR
7839,Fonciere Volta,France,FR0000053944,real estate,diversified real estate,EUR,EUR
7840,HF Company,France,FR0000038531,electrical electronic,communication and networking equipment,EUR,EUR
7841,Krief Group,France,FR0004152700,services,professional services and consulting,EUR,EUR
